OHSU1 	Q0	91306929	41	65.96753616601471	custom
OHSU1 	Q0	89015550	42	65.65323621161856	custom
OHSU1 	Q0	90132154	43	65.41926590224563	custom
OHSU1 	Q0	91103230	44	64.69252297584777	custom
OHSU1 	Q0	90191480	45	64.61079346947982	custom
OHSU1 	Q0	91229114	46	64.55906943710782	custom
OHSU1 	Q0	90272936	47	64.03976646418121	custom
OHSU1 	Q0	90091993	48	63.77277408607547	custom
OHSU1 	Q0	91261347	49	63.28673511600875	custom
OHSU2 	Q0	88003515	0	118.2066395138656	custom
OHSU2 	Q0	91051633	1	115.08622331032126	custom
OHSU2 	Q0	91356837	2	113.46068027123971	custom
OHSU2 	Q0	91128118	3	107.06371440912461	custom
OHSU2 	Q0	91073927	4	106.43042012489762	custom
OHSU2 	Q0	90140817	5	105.52339913804516	custom
OHSU2 	Q0	88170074	6	101.31925020533188	custom
OHSU2 	Q0	91231934	7	100.23215858431521	custom
OHSU2 	Q0	88239909	8	97.9272012109604	custom
OHSU2 	Q0	88331045	9	97.36101427340327	custom
OHSU2 	Q0	88281432	10	90.93360625397409	custom
OHSU2 	Q0	90141373	11	89.98637430445432	custom
OHSU2 	Q0	88190910	12	89.36102141377242	custom
OHSU2 	Q0	90367365	13	88.61289956375883	custom
OHSU2 	Q0	89164223	14	86.52111665219518	custom
OHSU2 	Q0	91030755	15	83.7865848728932	custom
OHSU2 	Q0	89071147	16	82.61528506970772	custom
OHSU2 	Q0	88269814	17	81.04683908469735	custom
OHSU2 	Q0	91126065	18	78.01317030576199	custom
OHSU2 	Q0	91277459	19	71.9498580865478	custom
OHSU2 	Q0	88313704	20	69.68878221100012	custom
OHSU2 	Q0	90224905	21	68.90269984610225	custom
OHSU2 	Q0	88213693	22	68.3152364520681	custom
OHSU2 	Q0	88034663	23	68.26330446935685	custom
OHSU2 	Q0	90351170	24	68.15260215770543	custom
OHSU2 	Q0	88091170	25	67.8010259841698	custom
OHSU2 	Q0	91208408	26	67.386659354718	custom
OHSU2 	Q0	88257549	27	65.3650873203067	custom
OHSU2 	Q0	90159409	28	64.2852329724505	custom
OHSU2 	Q0	91151970	29	63.36259647000414	custom
OHSU2 	Q0	89134958	30	61.911024587298584	custom
OHSU2 	Q0	89323492	31	61.0159691607731	custom
OHSU2 	Q0	91118119	32	60.48366512457762	custom
OHSU2 	Q0	89327884	33	60.06099239464317	custom
OHSU2 	Q0	91356022	34	59.29497760518026	custom
OHSU2 	Q0	89260612	35	58.60892893229391	custom
OHSU2 	Q0	91002911	36	58.594267693744236	custom
OHSU2 	Q0	89149416	37	57.58762028389067	custom
OHSU2 	Q0	90055740	38	57.11081223989278	custom
OHSU2 	Q0	89290673	39	57.06254258994074	custom
OHSU2 	Q0	91024123	40	56.35110364551036	custom
OHSU2 	Q0	90161105	41	55.92849040466884	custom
OHSU2 	Q0	90307287	42	55.559377628960675	custom
OHSU2 	Q0	91095866	43	54.22839167279615	custom
OHSU2 	Q0	90199070	44	54.15808936058293	custom
OHSU2 	Q0	89324716	45	53.86831026887051	custom
OHSU2 	Q0	90072995	46	53.63150771414033	custom
OHSU2 	Q0	89164433	47	53.61127425894806	custom
OHSU2 	Q0	90142831	48	53.61127425894806	custom
OHSU2 	Q0	89192618	49	53.41619324495539	custom
OHSU3 	Q0	91367211	0	108.77886071052868	custom
OHSU3 	Q0	91147584	1	102.17962267209984	custom
OHSU3 	Q0	89146778	2	101.45581301655787	custom
OHSU3 	Q0	91016198	3	99.81085292687033	custom
OHSU3 	Q0	89292205	4	92.81167796764538	custom
OHSU3 	Q0	88071561	5	89.87074246546563	custom
OHSU3 	Q0	89349262	6	86.46655565781306	custom
OHSU3 	Q0	90240572	7	85.49521816061194	custom
OHSU3 	Q0	88091264	8	84.96783654711543	custom
OHSU3 	Q0	90030861	9	84.7667677091181	custom
OHSU3 	Q0	88071562	10	81.50947005879053	custom
OHSU3 	Q0	88230682	11	80.38391975721068	custom
OHSU3 	Q0	89317660	12	77.98743012849268	custom
OHSU3 	Q0	90064347	13	76.9034931483326	custom
OHSU3 	Q0	88009133	14	75.71416021109604	custom
OHSU3 	Q0	91083703	15	74.42192980097242	custom
OHSU3 	Q0	90073179	16	73.36642775663876	custom
OHSU3 	Q0	89236234	17	71.23711246490578	custom
OHSU3 	Q0	90355087	18	70.9130151603201	custom
OHSU3 	Q0	89015716	19	70.76380119856572	custom
OHSU3 	Q0	90262944	20	69.81984383871297	custom
OHSU3 	Q0	91306954	21	69.29696119114168	custom
OHSU3 	Q0	91128098	22	68.6571184500693	custom
OHSU3 	Q0	89296241	23	68.41716119942441	custom
OHSU3 	Q0	90144789	24	67.86862363034098	custom
OHSU3 	Q0	89017746	25	67.42234200988497	custom
OHSU3 	Q0	91218118	26	67.04872583691862	custom
OHSU3 	Q0	89206846	27	66.80099323041485	custom
OHSU3 	Q0	90191446	28	66.58619291371755	custom
OHSU3 	Q0	88127275	29	65.3919078784902	custom
OHSU3 	Q0	88025981	30	64.95099513575045	custom
OHSU3 	Q0	89297287	31	64.59982237796125	custom
OHSU3 	Q0	89327604	32	64.17737857196286	custom
OHSU3 	Q0	88172346	33	63.961592248517924	custom
OHSU3 	Q0	90162773	34	63.29806765214038	custom
OHSU3 	Q0	89208066	35	62.17771994306637	custom
OHSU3 	Q0	89133733	36	62.05662940850501	custom
OHSU3 	Q0	88035873	37	61.80639972370178	custom
OHSU3 	Q0	88251222	38	61.52469537857047	custom
OHSU3 	Q0	91128058	39	61.12663750030899	custom
OHSU3 	Q0	90023527	40	60.60965463481083	custom
OHSU3 	Q0	91218091	41	60.54292800743744	custom
OHSU3 	Q0	91295108	42	60.14187594812834	custom
OHSU3 	Q0	89103067	43	59.863314687538484	custom
OHSU3 	Q0	90322559	44	59.67551575796317	custom
OHSU3 	Q0	89011727	45	59.2591324766311	custom
OHSU3 	Q0	88277984	46	58.78549477658208	custom
OHSU3 	Q0	88021080	47	58.562291787597836	custom
OHSU3 	Q0	89157469	48	58.54227060013385	custom
OHSU3 	Q0	90049456	49	58.11232693133153	custom
OHSU4 	Q0	91253500	0	135.49468953044948	custom
OHSU4 	Q0	91158359	1	129.91670716243888	custom
OHSU4 	Q0	91303201	2	96.92016626054584	custom
OHSU4 	Q0	89045465	3	86.52765354556287	custom
OHSU4 	Q0	91157419	4	84.64607187825871	custom
OHSU4 	Q0	91349874	5	79.56387749212315	custom
OHSU4 	Q0	91213922	6	69.18550473518366	custom
OHSU4 	Q0	90054688	7	67.26859092394601	custom
OHSU4 	Q0	90079999	8	64.9739714367832	custom
OHSU4 	Q0	89034877	9	64.78300798895258	custom
OHSU4 	Q0	89190027	10	63.66252600344723	custom
OHSU4 	Q0	90294869	11	62.711216045734446	custom
OHSU4 	Q0	88109270	12	61.21047212978833	custom
OHSU4 	Q0	89068935	13	60.15552372542022	custom
OHSU4 	Q0	88214440	14	59.676177634613516	custom
OHSU4 	Q0	88110278	15	59.53911338955133	custom
OHSU4 	Q0	89090802	16	59.29134737498442	custom
OHSU4 	Q0	91303191	17	57.806982699629486	custom
OHSU4 	Q0	88019051	18	57.2620573723259	custom
OHSU4 	Q0	89325177	19	56.65816005001758	custom
OHSU4 	Q0	91048168	20	55.89311624045392	custom
OHSU4 	Q0	90045364	21	55.0297608874852	custom
OHSU4 	Q0	89090775	22	54.65278417999004	custom
OHSU4 	Q0	91284697	23	54.52464116955005	custom
OHSU4 	Q0	89022905	24	54.32704687373435	custom
OHSU4 	Q0	91292416	25	53.714833117362375	custom
OHSU4 	Q0	88111394	26	53.18282062992854	custom
OHSU4 	Q0	88092713	27	51.14593593883038	custom
OHSU4 	Q0	88076279	28	51.06098412898734	custom
OHSU4 	Q0	90340659	29	50.75195745260493	custom
OHSU4 	Q0	91157909	30	50.173931433495156	custom
OHSU4 	Q0	89205573	31	49.89670377957397	custom
OHSU4 	Q0	89354192	32	49.78808236969095	custom
OHSU4 	Q0	90080877	33	49.62663941848367	custom
OHSU4 	Q0	88022234	34	49.40204693206422	custom
OHSU4 	Q0	89286682	35	49.380094427436575	custom
OHSU4 	Q0	88269238	36	49.14401440338518	custom
OHSU4 	Q0	89210525	37	48.98897653549579	custom
OHSU4 	Q0	89107590	38	48.73994207395934	custom
OHSU4 	Q0	89210474	39	48.55237602924834	custom
OHSU4 	Q0	91361260	40	48.248032508096365	custom
OHSU4 	Q0	90298869	41	48.13717618260891	custom
OHSU4 	Q0	89245926	42	47.71630925481982	custom
OHSU4 	Q0	91292421	43	47.65275444157438	custom
OHSU4 	Q0	88290980	44	47.531611440681004	custom
OHSU4 	Q0	91098814	45	47.08393759765814	custom
OHSU4 	Q0	90220784	46	47.04917764459259	custom
OHSU4 	Q0	90270359	47	47.01102281105199	custom
OHSU4 	Q0	89119391	48	46.861713972997116	custom
OHSU4 	Q0	88115845	49	46.677672233528654	custom
OHSU5 	Q0	91090577	0	108.86432281415115	custom
OHSU5 	Q0	88201371	1	100.84322294732273	custom
OHSU5 	Q0	91051706	2	97.66587804387227	custom
OHSU5 	Q0	90366906	3	96.97009046750824	custom
OHSU5 	Q0	90272936	4	95.31090397575952	custom
OHSU5 	Q0	90102644	5	95.11083897345159	custom
OHSU5 	Q0	91110222	6	93.89393614748315	custom
OHSU5 	Q0	88001958	7	93.40977675054278	custom
OHSU5 	Q0	89244872	8	92.95888482812657	custom
OHSU5 	Q0	89244873	9	89.29461769738597	custom
OHSU5 	Q0	90191472	10	88.67421927895532	custom
OHSU5 	Q0	90102637	11	88.51510477432475	custom
OHSU5 	Q0	91178879	12	86.68961233944677	custom
OHSU5 	Q0	90102639	13	84.61239341360584	custom
OHSU5 	Q0	91039743	14	84.02554099851493	custom
OHSU5 	Q0	89371439	15	83.25153593138424	custom
OHSU5 	Q0	90350732	16	83.01389804342489	custom
OHSU5 	Q0	89104563	17	82.17034212033262	custom
OHSU5 	Q0	90144862	18	81.68853135106673	custom
OHSU5 	Q0	90102642	19	81.6681132177086	custom
OHSU5 	Q0	89184080	20	81.50482857730428	custom
OHSU5 	Q0	91090578	21	81.16091460103058	custom
OHSU5 	Q0	89296665	22	77.84996198133194	custom
OHSU5 	Q0	89106899	23	76.60111766377301	custom
OHSU5 	Q0	89314100	24	76.34386223139148	custom
OHSU5 	Q0	90191479	25	74.82736833820304	custom
OHSU5 	Q0	91016084	26	73.771535502123	custom
OHSU5 	Q0	90010830	27	72.65173744262313	custom
OHSU5 	Q0	89191190	28	72.45525283675407	custom
OHSU5 	Q0	90116401	29	72.40889099274371	custom
OHSU5 	Q0	90314121	30	70.30456920439335	custom
OHSU5 	Q0	88157410	31	70.12450636877576	custom
OHSU5 	Q0	91035833	32	70.00188907071623	custom
OHSU5 	Q0	88097464	33	69.49152152825843	custom
OHSU5 	Q0	90178314	34	69.07387828707718	custom
OHSU5 	Q0	90191476	35	68.46489494364576	custom
OHSU5 	Q0	90101495	36	68.1890918048097	custom
OHSU5 	Q0	91226903	37	67.71542751489434	custom
OHSU5 	Q0	89270887	38	67.19367030881364	custom
OHSU5 	Q0	89119396	39	66.49373557873652	custom
OHSU5 	Q0	91271344	40	66.31146622498002	custom
OHSU5 	Q0	88133057	41	65.71520463571743	custom
OHSU5 	Q0	90235346	42	65.29809495255823	custom
OHSU5 	Q0	90102641	43	65.29626133647095	custom
OHSU5 	Q0	88135570	44	65.25444674292702	custom
OHSU5 	Q0	88210187	45	64.9196788332843	custom
OHSU5 	Q0	91016129	46	63.87462364532621	custom
OHSU5 	Q0	90132154	47	63.75430088254568	custom
OHSU5 	Q0	88196514	48	63.63053924519125	custom
OHSU5 	Q0	88259251	49	63.482626139952544	custom
OHSU6 	Q0	90002756	0	77.55202292330966	custom
OHSU6 	Q0	90332112	1	74.10653643510835	custom
OHSU6 	Q0	90040519	2	71.50612456544974	custom
OHSU6 	Q0	89038754	3	67.75429678957278	custom
OHSU6 	Q0	89371942	4	64.7404021765307	custom
OHSU6 	Q0	89002611	5	64.02090326581835	custom
OHSU6 	Q0	88052494	6	63.00606394123429	custom
OHSU6 	Q0	88228706	7	62.46240769579859	custom
OHSU6 	Q0	89365600	8	60.504908689004196	custom
OHSU6 	Q0	89089494	9	60.45924152369587	custom
OHSU6 	Q0	91178675	10	60.31771794034685	custom
OHSU6 	Q0	88023283	11	60.057677615007506	custom
OHSU6 	Q0	88052508	12	59.878149229697	custom
OHSU6 	Q0	88279675	13	59.291635320162875	custom
OHSU6 	Q0	90103821	14	59.24542765988241	custom
OHSU6 	Q0	88337154	15	59.03529567722708	custom
OHSU6 	Q0	90266802	16	58.96276354919449	custom
OHSU6 	Q0	88253106	17	58.28437075752762	custom
OHSU6 	Q0	91236895	18	58.24513251755021	custom
OHSU6 	Q0	91290853	19	58.1198770112882	custom
OHSU6 	Q0	89235693	20	57.84551521634426	custom
OHSU6 	Q0	91373619	21	57.655002787641735	custom
OHSU6 	Q0	91354549	22	57.327099038106134	custom
OHSU6 	Q0	90274051	23	57.31465805284418	custom
OHSU6 	Q0	91149035	24	56.971855195670884	custom
OHSU6 	Q0	91058143	25	56.76447399669369	custom
OHSU6 	Q0	90104411	26	56.39532219771794	custom
OHSU6 	Q0	90300013	27	56.19985821393057	custom
OHSU6 	Q0	90383329	28	56.16584352964912	custom
OHSU6 	Q0	90146915	29	55.84680493935432	custom
OHSU6 	Q0	91194427	30	55.81787653281986	custom
OHSU6 	Q0	89119354	31	55.77172025613136	custom
OHSU6 	Q0	90268107	32	55.722397599060216	custom
OHSU6 	Q0	91321388	33	55.67393789214977	custom
OHSU6 	Q0	89124014	34	55.66545065050792	custom
OHSU6 	Q0	89371613	35	55.53197808242722	custom
OHSU6 	Q0	89100947	36	55.507616519228854	custom
OHSU6 	Q0	91365916	37	55.42544082296094	custom
OHSU6 	Q0	89373520	38	55.274169909954225	custom
OHSU6 	Q0	88087938	39	55.18859445978799	custom
OHSU6 	Q0	91064692	40	55.183789675650935	custom
OHSU6 	Q0	89301764	41	55.153655018459624	custom
OHSU6 	Q0	89177723	42	55.145226763184176	custom
OHSU6 	Q0	91353524	43	54.80176253550446	custom
OHSU6 	Q0	88269859	44	54.75984283855999	custom
OHSU6 	Q0	88103419	45	54.73579712189664	custom
OHSU6 	Q0	88022862	46	54.709894303644006	custom
OHSU6 	Q0	89274990	47	54.46121652193983	custom
OHSU6 	Q0	89212173	48	54.36155332031217	custom
OHSU6 	Q0	89181891	49	54.28778844691332	custom
OHSU7 	Q0	91096782	0	82.45297297569127	custom
OHSU7 	Q0	91009843	1	79.24366338573229	custom
OHSU7 	Q0	89305152	2	76.3712821483742	custom
OHSU7 	Q0	88338572	3	65.12676946321695	custom
OHSU7 	Q0	88285960	4	61.6390365912223	custom
OHSU7 	Q0	89244632	5	61.480461573002415	custom
OHSU7 	Q0	89132386	6	61.01046892712377	custom
OHSU7 	Q0	91085789	7	55.14961861244346	custom
OHSU7 	Q0	91336253	8	51.49818818278768	custom
OHSU7 	Q0	91085793	9	48.971192749334755	custom
OHSU7 	Q0	91293489	10	47.84003090873311	custom
OHSU7 	Q0	91206402	11	47.092788308410526	custom
OHSU7 	Q0	89300685	12	46.69309991078555	custom
OHSU7 	Q0	90128046	13	46.38750574369364	custom
OHSU7 	Q0	90144645	14	46.34023682742188	custom
OHSU7 	Q0	89219621	15	45.293889256173316	custom
OHSU7 	Q0	88250274	16	44.236612474756406	custom
OHSU7 	Q0	88250270	17	43.84694069865556	custom
OHSU7 	Q0	91289423	18	43.379980814935315	custom
OHSU7 	Q0	91224509	19	41.87961247783661	custom
OHSU7 	Q0	88081974	20	41.11579524911709	custom
OHSU7 	Q0	89355676	21	40.818465439696645	custom
OHSU7 	Q0	88103360	22	40.377813480815604	custom
OHSU7 	Q0	91268316	23	40.24866816389371	custom
OHSU7 	Q0	90349985	24	39.749711053295265	custom
OHSU7 	Q0	88300986	25	39.410725127286256	custom
OHSU7 	Q0	90317218	26	39.355875660358976	custom
OHSU7 	Q0	90111931	27	39.33676590495321	custom
OHSU7 	Q0	90080960	28	39.090456843023354	custom
OHSU7 	Q0	88110308	29	38.97845942523504	custom
OHSU7 	Q0	88124017	30	38.79619349454773	custom
OHSU7 	Q0	88085951	31	38.591654565734665	custom
OHSU7 	Q0	91000027	32	38.206631330694144	custom
OHSU7 	Q0	89270284	33	37.93827851449399	custom
OHSU7 	Q0	88020870	34	37.927147028476085	custom
OHSU7 	Q0	88251291	35	37.91910470384722	custom
OHSU7 	Q0	91178116	36	37.915407161464394	custom
OHSU7 	Q0	88076024	37	37.713497061976064	custom
OHSU7 	Q0	90144631	38	37.244452175106986	custom
OHSU7 	Q0	89079814	39	37.05554872418506	custom
OHSU7 	Q0	90338495	40	36.74530264382375	custom
OHSU7 	Q0	91054718	41	36.649498963052025	custom
OHSU7 	Q0	88239916	42	36.51776039995426	custom
OHSU7 	Q0	88119283	43	36.39560482674888	custom
OHSU7 	Q0	89046814	44	36.170338309661545	custom
OHSU7 	Q0	88061855	45	36.004004597928116	custom
OHSU7 	Q0	89132412	46	35.86626655000094	custom
OHSU7 	Q0	89363689	47	35.774584437418795	custom
OHSU7 	Q0	91016084	48	35.638771361321076	custom
OHSU7 	Q0	88245416	49	35.483731047002955	custom
OHSU8 	Q0	91228864	0	70.49277868198489	custom
OHSU8 	Q0	89301871	1	48.07295350661326	custom
OHSU8 	Q0	89235608	2	46.00269252749677	custom
OHSU8 	Q0	91206258	3	45.97638366490347	custom
OHSU8 	Q0	89301883	4	44.6270966804072	custom
OHSU8 	Q0	90132399	5	43.347540127985816	custom
OHSU8 	Q0	90358370	6	43.338458656806665	custom
OHSU8 	Q0	90023584	7	42.79896968157771	custom
OHSU8 	Q0	89236216	8	41.95215121087587	custom
OHSU8 	Q0	89327879	9	41.110238250051495	custom
OHSU8 	Q0	89258667	10	41.110238250051495	custom
OHSU8 	Q0	88003665	11	41.001116361581666	custom
OHSU8 	Q0	90049464	12	40.71515383303997	custom
OHSU8 	Q0	91295117	13	40.48210896977162	custom
OHSU8 	Q0	89162121	14	40.46892936684197	custom
OHSU8 	Q0	89386353	15	40.34854012228596	custom
OHSU8 	Q0	90078904	16	40.10350761275406	custom
OHSU8 	Q0	89272469	17	39.84918691165387	custom
OHSU8 	Q0	89364566	18	39.457191977727575	custom
OHSU8 	Q0	91133706	19	39.31556454298204	custom
OHSU8 	Q0	90107336	20	39.15932240995362	custom
OHSU8 	Q0	88189939	21	38.45682591692553	custom
OHSU8 	Q0	89156743	22	38.41153526855765	custom
OHSU8 	Q0	88132157	23	37.550352709091264	custom
OHSU8 	Q0	91235500	24	37.29793584108603	custom
OHSU8 	Q0	90309897	25	37.29369695801462	custom
OHSU8 	Q0	90260657	26	37.18229233158832	custom
OHSU8 	Q0	90154793	27	36.62452837373491	custom
OHSU8 	Q0	91014999	28	36.518208727585716	custom
OHSU8 	Q0	91213514	29	36.495104582530416	custom
OHSU8 	Q0	88312060	30	36.22876716559333	custom
OHSU8 	Q0	89165105	31	36.01151421610973	custom
OHSU8 	Q0	88234872	32	35.60739142722801	custom
OHSU8 	Q0	90063880	33	35.25445569844513	custom
OHSU8 	Q0	89199435	34	34.90241649859431	custom
OHSU8 	Q0	91271576	35	34.810594513895666	custom
OHSU8 	Q0	91290186	36	34.716125906879725	custom
OHSU8 	Q0	88235922	37	33.86873692058216	custom
OHSU8 	Q0	88225791	38	33.82476985861793	custom
OHSU8 	Q0	90187547	39	33.52225737795778	custom
OHSU8 	Q0	90125964	40	33.31661202538842	custom
OHSU8 	Q0	88261722	41	32.88885569081681	custom
OHSU8 	Q0	89110705	42	32.67552520532081	custom
OHSU8 	Q0	91316903	43	32.44697177317068	custom
OHSU8 	Q0	90300011	44	32.242568765185865	custom
OHSU8 	Q0	88073852	45	32.228748638392744	custom
OHSU8 	Q0	91343698	46	32.151205564162055	custom
OHSU8 	Q0	88270109	47	32.11079334516091	custom
OHSU8 	Q0	91047525	48	32.07078802717332	custom
OHSU8 	Q0	88127485	49	31.984482816523474	custom
OHSU9 	Q0	91303533	0	93.49633427000397	custom
OHSU9 	Q0	89283822	1	83.63783237292176	custom
OHSU9 	Q0	90328247	2	63.70954032354534	custom
OHSU9 	Q0	88250306	3	62.39845519246301	custom
OHSU9 	Q0	90225041	4	52.89825051740201	custom
OHSU9 	Q0	90162099	5	52.3037609756538	custom
OHSU9 	Q0	88327147	6	51.25656215578413	custom
OHSU9 	Q0	88234555	7	50.48611012969541	custom
OHSU9 	Q0	91316263	8	50.23825414302694	custom
OHSU9 	Q0	89027092	9	49.51193932811179	custom
OHSU9 	Q0	88294325	10	47.528612406139686	custom
OHSU9 	Q0	90164524	11	47.01159455305258	custom
OHSU9 	Q0	88219159	12	46.680648887541885	custom
OHSU9 	Q0	91330466	13	46.49673576613211	custom
OHSU9 	Q0	88321988	14	45.87687232325879	custom
OHSU9 	Q0	89093418	15	45.063807762425135	custom
OHSU9 	Q0	88157416	16	44.79857974293334	custom
OHSU9 	Q0	90386237	17	43.82758808464811	custom
OHSU9 	Q0	90149920	18	43.67292113955672	custom
OHSU9 	Q0	91016110	19	43.61291299791463	custom
OHSU9 	Q0	91234687	20	43.44416940014389	custom
OHSU9 	Q0	90105689	21	43.037810454983926	custom
OHSU9 	Q0	91061030	22	42.99959801079148	custom
OHSU9 	Q0	89000563	23	42.83591505343033	custom
OHSU9 	Q0	90349591	24	42.67652556070982	custom
OHSU9 	Q0	89236236	25	42.65143967963741	custom
OHSU9 	Q0	90336856	26	41.2260602810047	custom
OHSU9 	Q0	89001212	27	41.103468795025044	custom
OHSU9 	Q0	88277901	28	40.94092370700042	custom
OHSU9 	Q0	90247908	29	40.3086452817561	custom
OHSU9 	Q0	91214898	30	40.25817427045495	custom
OHSU9 	Q0	88265263	31	40.21595386265184	custom
OHSU9 	Q0	89320565	32	40.175333232743306	custom
OHSU9 	Q0	90070185	33	38.993075921986375	custom
OHSU9 	Q0	88117388	34	38.98355118866859	custom
OHSU9 	Q0	88193385	35	38.13146029426515	custom
OHSU9 	Q0	89128024	36	38.036660712812164	custom
OHSU9 	Q0	91126929	37	38.022419579370485	custom
OHSU9 	Q0	88265262	38	37.660247537645354	custom
OHSU9 	Q0	91041273	39	37.63842666740278	custom
OHSU9 	Q0	90208308	40	37.04736005083024	custom
OHSU9 	Q0	91364510	41	36.90109096961574	custom
OHSU9 	Q0	90117622	42	36.780063000321874	custom
OHSU9 	Q0	89047594	43	36.77002716402386	custom
OHSU9 	Q0	88191953	44	36.754160429441455	custom
OHSU9 	Q0	91163873	45	36.45365113451809	custom
OHSU9 	Q0	89177821	46	35.95080441426146	custom
OHSU9 	Q0	90194341	47	35.46464824568827	custom
OHSU9 	Q0	89090370	48	35.32756525752419	custom
OHSU9 	Q0	90205760	49	35.21237867174892	custom
OHSU10 	Q0	88093171	0	72.95856656498077	custom
OHSU10 	Q0	90225760	1	72.67446060310822	custom
OHSU10 	Q0	88070876	2	69.04800473558076	custom
OHSU10 	Q0	89043526	3	62.20495499314539	custom
OHSU10 	Q0	91166164	4	60.89268159385195	custom
OHSU10 	Q0	89256552	5	58.26854021433863	custom
OHSU10 	Q0	88046830	6	57.32724846991897	custom
OHSU10 	Q0	90225756	7	56.522485759383045	custom
OHSU10 	Q0	88251203	8	56.4210581899646	custom
OHSU10 	Q0	91047499	9	55.94608422911561	custom
OHSU10 	Q0	88145312	10	55.8273236424237	custom
OHSU10 	Q0	91165904	11	55.313253753117806	custom
OHSU10 	Q0	91262362	12	55.25368283334892	custom
OHSU10 	Q0	91205162	13	55.20058994374477	custom
OHSU10 	Q0	88070865	14	54.3496214218123	custom
OHSU10 	Q0	88280216	15	54.00314924152016	custom
OHSU10 	Q0	89271810	16	53.69299485865162	custom
OHSU10 	Q0	88283292	17	52.672814765200215	custom
OHSU10 	Q0	90312579	18	52.541637228536835	custom
OHSU10 	Q0	91247785	19	52.25149286857156	custom
OHSU10 	Q0	88275765	20	51.9558503546824	custom
OHSU10 	Q0	90025005	21	51.04027411943682	custom
OHSU10 	Q0	91037180	22	50.71748225823148	custom
OHSU10 	Q0	88064475	23	50.36440525435645	custom
OHSU10 	Q0	88325755	24	50.31637596319915	custom
OHSU10 	Q0	89288824	25	49.99963258338415	custom
OHSU10 	Q0	89203125	26	49.89303666785466	custom
OHSU10 	Q0	88236041	27	49.499633405542184	custom
OHSU10 	Q0	91349975	28	49.45278821020365	custom
OHSU10 	Q0	90144629	29	49.271215802904386	custom
OHSU10 	Q0	91059536	30	49.09617408678861	custom
OHSU10 	Q0	89360450	31	49.05432531750695	custom
OHSU10 	Q0	88139884	32	48.88708185276628	custom
OHSU10 	Q0	88048250	33	48.498028309531286	custom
OHSU10 	Q0	91261648	34	47.41637613260917	custom
OHSU10 	Q0	90285498	35	47.406383094394904	custom
OHSU10 	Q0	88103598	36	47.29848126900172	custom
OHSU10 	Q0	91262363	37	47.209794755939484	custom
OHSU10 	Q0	90131866	38	47.02522672083231	custom
OHSU10 	Q0	88201265	39	47.01996088478029	custom
OHSU10 	Q0	88099025	40	46.90525892166774	custom
OHSU10 	Q0	90264742	41	46.84387841629173	custom
OHSU10 	Q0	91305512	42	46.776543865558835	custom
OHSU10 	Q0	88045917	43	46.625602118391654	custom
OHSU10 	Q0	91304861	44	46.41835440298453	custom
OHSU10 	Q0	90208449	45	46.34425218847288	custom
OHSU10 	Q0	89133643	46	46.31259197880371	custom
OHSU10 	Q0	90365472	47	46.29373309906597	custom
OHSU10 	Q0	88235595	48	46.238242772387146	custom
OHSU10 	Q0	91060668	49	46.13090715668889	custom
